date,demand_GW
2020-04-24 01:00:34,22007
2020-04-24 01:05:34,21966
2020-04-24 01:10:35,21938
2020-04-24 01:15:34,21905
2020-04-24 01:20:34,21833
2020-04-24 01:25:35,21747
2020-04-24 01:30:34,21685
2020-04-24 01:35:35,21595
2020-04-24 01:40:34,21578
2020-04-24 01:45:34,21537
2020-04-24 01:50:34,21515
2020-04-24 01:55:35,21468
2020-04-24 02:00:34,21438
2020-04-24 02:05:35,21536
2020-04-24 02:10:36,21570
2020-04-24 02:15:35,21596
2020-04-24 02:20:34,21461
2020-04-24 02:25:35,21414
2020-04-24 02:30:34,21424
2020-04-24 02:35:35,21416
2020-04-24 02:40:34,21407
2020-04-24 02:45:34,21411
2020-04-24 02:50:35,21375
2020-04-24 02:55:34,21422
2020-04-24 03:00:34,21477
2020-04-24 03:05:34,21442
2020-04-24 03:10:34,21294
2020-04-24 03:15:35,21294
2020-04-24 03:20:34,21239
2020-04-24 03:25:35,21221
2020-04-24 03:30:34,21131
2020-04-24 03:35:34,20978
2020-04-24 03:40:35,20962
2020-04-24 03:45:35,20976
2020-04-24 03:50:34,20977
2020-04-24 03:55:35,21061
2020-04-24 04:00:34,21059
2020-04-24 04:05:34,21042
2020-04-24 04:10:35,21030
2020-04-24 04:15:34,20997
2020-04-24 04:20:35,20880
2020-04-24 04:25:35,20987
2020-04-24 04:30:34,21033
2020-04-24 04:35:35,21030
2020-04-24 04:40:34,20976
2020-04-24 04:45:34,20997
2020-04-24 04:50:36,21021
2020-04-24 04:55:36,20962
2020-04-24 05:00:35,20986
2020-04-24 05:05:34,21116
2020-04-24 05:10:34,21414
2020-04-24 05:15:35,21583
2020-04-24 05:20:34,21709
2020-04-24 05:25:35,21797
2020-04-24 05:30:35,21924
2020-04-24 05:35:34,22060
2020-04-24 05:40:34,22254
2020-04-24 05:45:34,22495
2020-04-24 05:50:34,22698
2020-04-24 05:55:36,22828
2020-04-24 06:00:35,22900
2020-04-24 06:05:34,22980
2020-04-24 06:10:35,23131
2020-04-24 06:15:34,23292
2020-04-24 06:20:34,23467
2020-04-24 06:25:35,23410
2020-04-24 06:30:34,23682
2020-04-24 06:35:34,23793
2020-04-24 06:40:34,24000
2020-04-24 06:45:35,24150
2020-04-24 06:50:34,24266
2020-04-24 06:55:35,24379
2020-04-24 07:00:34,24588
2020-04-24 07:05:34,24668
2020-04-24 07:10:35,24920
2020-04-24 07:15:34,25058
2020-04-24 07:20:34,25136
2020-04-24 07:25:34,25174
2020-04-24 07:30:34,25163
2020-04-24 07:35:34,25109
2020-04-24 07:40:35,25004
2020-04-24 07:45:35,24976
2020-04-24 07:50:34,24914
2020-04-24 07:55:35,24874
2020-04-24 08:00:34,24853
2020-04-24 08:05:34,24871
2020-04-24 08:10:34,25026
2020-04-24 08:15:34,24777
2020-04-24 08:20:35,24726
2020-04-24 08:25:34,24694
2020-04-24 08:30:35,24666
2020-04-24 08:35:35,24563
2020-04-24 08:40:34,24475
2020-04-24 08:45:35,24322
2020-04-24 08:50:35,24268
2020-04-24 08:55:35,24246
2020-04-24 09:00:37,24153
2020-04-24 09:05:35,24081
2020-04-24 09:10:36,24074
2020-04-24 09:15:36,23945
2020-04-24 09:20:34,23773
2020-04-24 09:25:34,23708
2020-04-24 09:30:35,23678
2020-04-24 09:35:35,23591
2020-04-24 09:40:34,23535
2020-04-24 09:45:36,23403
2020-04-24 09:50:34,23442
2020-04-24 09:55:35,23362
2020-04-24 10:00:37,23319
2020-04-24 10:05:35,23343
2020-04-24 10:10:34,23123
2020-04-24 10:15:35,23074
2020-04-24 10:20:34,22971
2020-04-24 10:25:36,22846
2020-04-24 10:30:35,22771
2020-04-24 10:35:35,22702
2020-04-24 10:40:34,22644
2020-04-24 10:45:35,22578
2020-04-24 10:50:34,22535
2020-04-24 10:55:35,22544
2020-04-24 11:00:34,22522
2020-04-24 11:05:36,22481
2020-04-24 11:10:35,22656
2020-04-24 11:15:36,22649
2020-04-24 11:20:35,22595
2020-04-24 11:25:35,22580
2020-04-24 11:30:36,22543
2020-04-24 11:35:34,22533
2020-04-24 11:40:35,22537
2020-04-24 11:45:35,22522
2020-04-24 11:50:34,22501
2020-04-24 11:55:35,22486
2020-04-24 12:00:34,22417
2020-04-24 12:05:34,22317
2020-04-24 12:10:35,22254
2020-04-24 12:15:35,22248
2020-04-24 12:20:34,22149
2020-04-24 12:25:35,21878
2020-04-24 12:30:36,21761
2020-04-24 12:35:34,21717
2020-04-24 12:40:34,21749
2020-04-24 12:45:34,21775
2020-04-24 12:50:34,21694
2020-04-24 12:55:34,21648
2020-04-24 13:00:35,21596
2020-04-24 13:05:34,21631
2020-04-24 13:10:35,21746
2020-04-24 13:15:35,21753
2020-04-24 13:20:35,21744
2020-04-24 13:25:34,21694
2020-04-24 13:30:35,21677
2020-04-24 13:35:34,21632
2020-04-24 13:40:34,21579
2020-04-24 13:45:36,21544
2020-04-24 13:50:34,21549
2020-04-24 13:55:35,21583
2020-04-24 14:00:35,21554
2020-04-24 14:05:35,21614
2020-04-24 14:10:35,21572
2020-04-24 14:15:35,21503
2020-04-24 14:20:34,21450
2020-04-24 14:25:35,21396
2020-04-24 14:30:35,21365
2020-04-24 14:35:34,21429
2020-04-24 14:40:34,21536
2020-04-24 14:45:34,21592
2020-04-24 14:50:37,21674
2020-04-24 14:55:34,21775
2020-04-24 15:00:36,21916
2020-04-24 15:05:34,22017
2020-04-24 15:10:35,22102
2020-04-24 15:15:34,22270
2020-04-24 15:20:35,22439
2020-04-24 15:25:35,22608
2020-04-24 15:30:35,22827
2020-04-24 15:35:34,23088
2020-04-24 15:40:35,23416
2020-04-24 15:45:34,23751
2020-04-24 15:50:35,24056
2020-04-24 15:55:35,24296
2020-04-24 16:00:34,24764
2020-04-24 16:05:35,25239
2020-04-24 16:10:36,25558
2020-04-24 16:15:35,25772
2020-04-24 16:20:34,25955
2020-04-24 16:25:34,26307
2020-04-24 16:30:35,26669
2020-04-24 16:35:34,26906
2020-04-24 16:40:35,27136
2020-04-24 16:45:35,27381
2020-04-24 16:50:35,27642
2020-04-24 16:55:34,27814
2020-04-24 17:00:35,27851
2020-04-24 17:05:34,28101
2020-04-24 17:10:35,28214
2020-04-24 17:15:35,28307
2020-04-24 17:20:35,28437
2020-04-24 17:25:34,28497
2020-04-24 17:30:35,28517
2020-04-24 17:35:34,28598
2020-04-24 17:40:34,28655
2020-04-24 17:45:34,28816
2020-04-24 17:50:35,28759
2020-04-24 17:55:35,28738
2020-04-24 18:00:35,28727
2020-04-24 18:05:35,28700
2020-04-24 18:10:34,28693
2020-04-24 18:15:34,28716
2020-04-24 18:20:34,28743
2020-04-24 18:25:34,28715
2020-04-24 18:30:35,28659
2020-04-24 18:35:35,28610
2020-04-24 18:40:34,28628
2020-04-24 18:45:35,28604
2020-04-24 18:50:34,28661
2020-04-24 18:55:34,28669
2020-04-24 19:00:35,28678
2020-04-24 19:05:34,28673
2020-04-24 19:10:35,28621
2020-04-24 19:15:34,28541
2020-04-24 19:20:34,28388
2020-04-24 19:25:34,28327
2020-04-24 19:30:35,28305
2020-04-24 19:35:35,28277
2020-04-24 19:40:35,28237
2020-04-24 19:45:34,28241
2020-04-24 19:50:36,28237
2020-04-24 19:55:34,28248
2020-04-24 20:00:36,28289
2020-04-24 20:05:34,28275
2020-04-24 20:10:34,28507
2020-04-24 20:15:35,28388
2020-04-24 20:20:35,28255
2020-04-24 20:25:35,28185
2020-04-24 20:30:34,28153
2020-04-24 20:35:35,27943
2020-04-24 20:40:34,27886
2020-04-24 20:45:35,27817
2020-04-24 20:50:34,27721
2020-04-24 20:55:35,27533
2020-04-24 21:00:34,27322
2020-04-24 21:05:34,27042
2020-04-24 21:10:35,26859
2020-04-24 21:15:35,26751
2020-04-24 21:20:34,26514
2020-04-24 21:25:35,26255
2020-04-24 21:30:34,26014
2020-04-24 21:35:34,25882
2020-04-24 21:40:34,25755
2020-04-24 21:45:34,25556
2020-04-24 21:50:34,25284
2020-04-24 21:55:34,25154
2020-04-24 22:00:35,24887
2020-04-24 22:05:34,24587
2020-04-24 22:10:34,24086
2020-04-24 22:15:35,23723
2020-04-24 22:20:34,23439
2020-04-24 22:25:36,23189
2020-04-24 22:30:35,22870
2020-04-24 22:35:34,22756
2020-04-24 22:40:35,22514
2020-04-24 22:45:35,22326
2020-04-24 22:50:34,22258
2020-04-24 22:55:35,22187
2020-04-24 23:00:34,22073
2020-04-24 23:05:34,21951
2020-04-24 23:10:35,21712
2020-04-24 23:15:35,21748
2020-04-24 23:20:34,21656
2020-04-24 23:25:34,21505
2020-04-24 23:30:34,21334
2020-04-24 23:35:35,21237
2020-04-24 23:40:34,21232
2020-04-24 23:45:34,21180
2020-04-24 23:50:35,21126
2020-04-24 23:55:34,21025
2020-04-25 00:00:35,20959
2020-04-25 00:05:34,20891
2020-04-25 00:10:35,21044
2020-04-25 00:15:34,21031
2020-04-25 00:20:34,21044
2020-04-25 00:25:35,21013
2020-04-25 00:30:34,20895
2020-04-25 00:35:34,20772
2020-04-25 00:40:35,20872
2020-04-25 00:45:35,20932
2020-04-25 00:50:34,20925
2020-04-25 00:55:35,20906
2020-04-25 01:00:35,20877
2020-04-25 01:05:34,20821
2020-04-25 01:10:35,20786
2020-04-25 01:15:34,20744
2020-04-25 01:20:35,20733
2020-04-25 01:25:35,20707
2020-04-25 01:30:34,20700
2020-04-25 01:35:35,20691
2020-04-25 01:40:34,20705
2020-04-25 01:45:34,20679
2020-04-25 01:50:34,20634
2020-04-25 01:55:35,20530
2020-04-25 02:00:36,20457
2020-04-25 02:05:34,20434
2020-04-25 02:10:34,20393
2020-04-25 02:15:34,20417
2020-04-25 02:20:34,20396
2020-04-25 02:25:37,20389
2020-04-25 02:30:34,20372
2020-04-25 02:35:35,20371
2020-04-25 02:40:34,20358
2020-04-25 02:45:34,20344
2020-04-25 02:50:34,20305
2020-04-25 02:55:34,20292
2020-04-25 03:00:35,20242
2020-04-25 03:05:34,20194
2020-04-25 03:10:34,20173
2020-04-25 03:15:34,20105
2020-04-25 03:20:35,20091
2020-04-25 03:25:34,20035
2020-04-25 03:30:34,19958
2020-04-25 03:35:35,19906
2020-04-25 03:40:34,19871
2020-04-25 03:45:35,19833
2020-04-25 03:50:35,19826
2020-04-25 03:55:34,19839
2020-04-25 04:00:34,19777
2020-04-25 04:05:34,19802
2020-04-25 04:10:35,19862
2020-04-25 04:15:35,19909
2020-04-25 04:20:34,19958
2020-04-25 04:25:34,19962
2020-04-25 04:30:35,20008
2020-04-25 04:35:34,20024
2020-04-25 04:40:34,20029
2020-04-25 04:45:34,19942
2020-04-25 04:50:35,19843
2020-04-25 04:55:35,19765
2020-04-25 05:00:34,19736
2020-04-25 05:05:34,19696
2020-04-25 05:10:34,19815
2020-04-25 05:15:34,19943
2020-04-25 05:20:35,20008
2020-04-25 05:25:35,20010
2020-04-25 05:30:34,20052
2020-04-25 05:35:34,20107
2020-04-25 05:40:35,20231
2020-04-25 05:45:36,20310
2020-04-25 05:50:35,20355
2020-04-25 05:55:34,20374
2020-04-25 06:00:35,20434
2020-04-25 06:05:34,20541
2020-04-25 06:10:35,20696
2020-04-25 06:15:35,20896
2020-04-25 06:20:34,21000
2020-04-25 06:25:35,21102
2020-04-25 06:30:35,21160
2020-04-25 06:35:34,21188
2020-04-25 06:40:34,21176
2020-04-25 06:45:34,21178
2020-04-25 06:50:35,21217
2020-04-25 06:55:34,21338
2020-04-25 07:00:34,21520
2020-04-25 07:05:34,21598
2020-04-25 07:10:34,21948
2020-04-25 07:15:34,22083
2020-04-25 07:20:34,22198
2020-04-25 07:25:35,22192
2020-04-25 07:30:35,22150
2020-04-25 07:35:36,22163
2020-04-25 07:40:35,22133
2020-04-25 07:45:34,22167
2020-04-25 07:50:35,22206
2020-04-25 07:55:35,22261
2020-04-25 08:00:34,22312
2020-04-25 08:05:34,22396
2020-04-25 08:10:35,22416
2020-04-25 08:15:34,22488
2020-04-25 08:20:34,22484
2020-04-25 08:25:36,22491
2020-04-25 08:30:35,22569
2020-04-25 08:35:34,22583
2020-04-25 08:40:35,22660
2020-04-25 08:45:35,22645
2020-04-25 08:50:34,22696
2020-04-25 08:55:34,22703
2020-04-25 09:00:35,22668
2020-04-25 09:05:34,22659
2020-04-25 09:10:35,22689
2020-04-25 09:15:35,22752
2020-04-25 09:20:34,22706
2020-04-25 09:25:35,22616
2020-04-25 09:30:35,22567
2020-04-25 09:35:34,22514
2020-04-25 09:40:35,22571
2020-04-25 09:45:35,22560
2020-04-25 09:50:35,22460
2020-04-25 09:55:34,22372
2020-04-25 10:00:34,22298
2020-04-25 10:05:34,22138
2020-04-25 10:10:35,22026
2020-04-25 10:15:35,21880
2020-04-25 10:20:35,21895
2020-04-25 10:25:35,21787
2020-04-25 10:30:34,21640
2020-04-25 10:35:35,21555
2020-04-25 10:40:35,21550
2020-04-25 10:45:35,21489
2020-04-25 10:50:34,21465
2020-04-25 10:55:35,21412
2020-04-25 11:00:34,21339
2020-04-25 11:05:35,21332
2020-04-25 11:10:34,21137
2020-04-25 11:15:35,21051
2020-04-25 11:20:34,21075
2020-04-25 11:25:35,21036
2020-04-25 11:30:34,20896
2020-04-25 11:35:35,20709
2020-04-25 11:40:35,20740
2020-04-25 11:45:34,20741
2020-04-25 11:50:35,20741
2020-04-25 11:55:36,20764
2020-04-25 12:00:34,20713
2020-04-25 12:05:35,20565
2020-04-25 12:10:35,20378
2020-04-25 12:15:34,20306
2020-04-25 12:20:35,20224
2020-04-25 12:25:34,20153
2020-04-25 12:30:35,20066
2020-04-25 12:35:35,19970
2020-04-25 12:40:35,19830
2020-04-25 12:45:34,19734
2020-04-25 12:50:34,19690
2020-04-25 12:55:34,19677
2020-04-25 13:00:35,19636
2020-04-25 13:05:34,19585
2020-04-25 13:10:34,19564
2020-04-25 13:15:35,19627
2020-04-25 13:20:34,19667
2020-04-25 13:25:35,19674
2020-04-25 13:30:34,19634
2020-04-25 13:35:35,19562
2020-04-25 13:40:35,19525
2020-04-25 13:45:35,19423
2020-04-25 13:50:34,19339
2020-04-25 13:55:36,19400
2020-04-25 14:00:35,19368
2020-04-25 14:05:34,19358
2020-04-25 14:10:34,19335
2020-04-25 14:15:35,19259
2020-04-25 14:20:35,19154
2020-04-25 14:25:35,19197
2020-04-25 14:30:34,19206
2020-04-25 14:35:35,19295
2020-04-25 14:40:35,19323
2020-04-25 14:45:35,19364
2020-04-25 14:50:34,19440
2020-04-25 14:55:34,19598
2020-04-25 15:00:34,19759
2020-04-25 15:05:34,19857
2020-04-25 15:10:34,20273
2020-04-25 15:15:34,20350
2020-04-25 15:20:35,20495
2020-04-25 15:25:35,20651
2020-04-25 15:30:35,20839
2020-04-25 15:35:34,21063
2020-04-25 15:40:34,21316
2020-04-25 15:45:34,21566
2020-04-25 15:50:34,21899
2020-04-25 15:55:35,22429
2020-04-25 16:00:34,22876
2020-04-25 16:05:34,23282
2020-04-25 16:10:34,23888
2020-04-25 16:15:34,24195
2020-04-25 16:20:34,24441
2020-04-25 16:25:34,24674
2020-04-25 16:30:34,24971
2020-04-25 16:35:34,25176
2020-04-25 16:40:35,25328
2020-04-25 16:45:34,25502
2020-04-25 16:50:35,25659
2020-04-25 16:55:34,25810
2020-04-25 17:00:34,25924
2020-04-25 17:05:35,26090
2020-04-25 17:10:34,26449
2020-04-25 17:15:34,26582
2020-04-25 17:20:35,26640
2020-04-25 17:25:35,26747
2020-04-25 17:30:34,26941
2020-04-25 17:35:34,27002
2020-04-25 17:40:35,27074
2020-04-25 17:45:34,27134
2020-04-25 17:50:35,27182
2020-04-25 17:55:34,27220
2020-04-25 18:00:34,27239
2020-04-25 18:05:34,27433
2020-04-25 18:10:34,27515
2020-04-25 18:15:35,27621
2020-04-25 18:20:34,27663
2020-04-25 18:25:34,27523
2020-04-25 18:30:34,27558
2020-04-25 18:35:34,27619
2020-04-25 18:40:34,27550
2020-04-25 18:45:34,27565
2020-04-25 18:50:36,27551
2020-04-25 18:55:35,27475
2020-04-25 19:00:34,27414
2020-04-25 19:05:34,27444
2020-04-25 19:10:34,27455
2020-04-25 19:15:34,27387
2020-04-25 19:20:35,27388
2020-04-25 19:25:35,27409
2020-04-25 19:30:34,27393
2020-04-25 19:35:35,27321
2020-04-25 19:40:34,27277
2020-04-25 19:45:34,27187
2020-04-25 19:50:35,27269
2020-04-25 19:55:34,27414
2020-04-25 20:00:35,27476
2020-04-25 20:05:34,27461
2020-04-25 20:10:34,27352
2020-04-25 20:15:35,27375
2020-04-25 20:20:34,27175
2020-04-25 20:25:35,27292
2020-04-25 20:30:34,27231
2020-04-25 20:35:34,26914
2020-04-25 20:40:36,26689
2020-04-25 20:45:36,26560
2020-04-25 20:50:34,26315
2020-04-25 20:55:34,26209
2020-04-25 21:00:35,26077
2020-04-25 21:05:35,25837
2020-04-25 21:10:34,25620
2020-04-25 21:15:35,25561
2020-04-25 21:20:34,25393
2020-04-25 21:25:34,25139
2020-04-25 21:30:36,24894
2020-04-25 21:35:35,24704
2020-04-25 21:40:36,24627
2020-04-25 21:45:34,24515
2020-04-25 21:50:34,24278
2020-04-25 21:55:35,24021
2020-04-25 22:00:34,23690
2020-04-25 22:05:34,23582
2020-04-25 22:10:34,23189
2020-04-25 22:15:34,22932
2020-04-25 22:20:34,22698
2020-04-25 22:25:35,22424
2020-04-25 22:30:35,22174
2020-04-25 22:35:34,22169
2020-04-25 22:40:35,22115
2020-04-25 22:45:34,21908
2020-04-25 22:50:34,21782
2020-04-25 22:55:35,21515
2020-04-25 23:00:34,21360
2020-04-25 23:05:35,21155
2020-04-25 23:10:34,20983
2020-04-25 23:15:34,20936
2020-04-25 23:20:35,20898
2020-04-25 23:25:34,20822
2020-04-25 23:30:34,20699
2020-04-25 23:35:35,20549
2020-04-25 23:40:34,20509
2020-04-25 23:45:34,20477
2020-04-25 23:50:34,20368
2020-04-25 23:55:34,20226
2020-04-26 00:00:34,20147
2020-04-26 00:05:36,20161
2020-04-26 00:10:34,20261
2020-04-26 00:15:34,20297
2020-04-26 00:20:34,20258
2020-04-26 00:25:34,20153
2020-04-26 00:30:34,20166
2020-04-26 00:35:34,20232
2020-04-26 00:40:35,20313
2020-04-26 00:45:34,20355
2020-04-26 00:50:35,20411
2020-04-26 00:55:35,20438
2020-04-26 01:00:35,20319
2020-04-26 01:05:35,20145
2020-04-26 01:10:34,19874
2020-04-26 01:15:34,19849
2020-04-26 01:20:34,19810
2020-04-26 01:25:35,19737
2020-04-26 01:30:34,19659
2020-04-26 01:35:35,19553
2020-04-26 01:40:34,19517
2020-04-26 01:45:34,19498
2020-04-26 01:50:34,19386
2020-04-26 01:55:35,19273
2020-04-26 02:00:35,19262
2020-04-26 02:05:34,19194
2020-04-26 02:10:35,19175
2020-04-26 02:15:34,19205
2020-04-26 02:20:35,19179
2020-04-26 02:25:35,19152
2020-04-26 02:30:34,19129
2020-04-26 02:35:35,19084
2020-04-26 02:40:34,19092
2020-04-26 02:45:34,19107
2020-04-26 02:50:34,19165
2020-04-26 02:55:34,19182
2020-04-26 03:00:35,19172
2020-04-26 03:05:34,19109
2020-04-26 03:10:34,19064
2020-04-26 03:15:34,18972
2020-04-26 03:20:34,18925
2020-04-26 03:25:35,18943
2020-04-26 03:30:34,18971
2020-04-26 03:35:34,18976
2020-04-26 03:40:34,19051
2020-04-26 03:45:34,19088
2020-04-26 03:50:35,19131
2020-04-26 03:55:34,19144
2020-04-26 04:00:34,19110
2020-04-26 04:05:34,19094
2020-04-26 04:10:35,19155
2020-04-26 04:15:34,19170
2020-04-26 04:20:34,19149
2020-04-26 04:25:35,19123
2020-04-26 04:30:34,19042
2020-04-26 04:35:35,19024
2020-04-26 04:40:35,19001
2020-04-26 04:45:34,18886
2020-04-26 04:50:35,18846
2020-04-26 04:55:35,18827
2020-04-26 05:00:34,18716
2020-04-26 05:05:34,18673
2020-04-26 05:10:36,18802
2020-04-26 05:15:34,18868
2020-04-26 05:20:34,18884
2020-04-26 05:25:36,18883
2020-04-26 05:30:34,18899
2020-04-26 05:35:34,18891
2020-04-26 05:40:35,18982
2020-04-26 05:45:34,19103
2020-04-26 05:50:36,19209
2020-04-26 05:55:35,19206
2020-04-26 06:00:34,19226
2020-04-26 06:05:35,19290
2020-04-26 06:10:34,19424
2020-04-26 06:15:36,19508
2020-04-26 06:20:35,19562
2020-04-26 06:25:35,19563
2020-04-26 06:30:34,19494
2020-04-26 06:35:34,19518
2020-04-26 06:40:34,19449
2020-04-26 06:45:34,19344
2020-04-26 06:50:34,19282
2020-04-26 06:55:35,19288
2020-04-26 07:00:34,19328
2020-04-26 07:05:34,19352
2020-04-26 07:10:34,19373
2020-04-26 07:15:34,19442
2020-04-26 07:20:34,19513
2020-04-26 07:25:34,19522
2020-04-26 07:30:35,19537
2020-04-26 07:35:34,19541
2020-04-26 07:40:34,19625
2020-04-26 07:45:34,19702
2020-04-26 07:50:35,19777
2020-04-26 07:55:34,19795
2020-04-26 08:00:34,19795
2020-04-26 08:05:34,19786
2020-04-26 08:10:35,19972
2020-04-26 08:15:34,20036
2020-04-26 08:20:34,20077
2020-04-26 08:25:34,20157
2020-04-26 08:30:35,20228
2020-04-26 08:35:35,20330
2020-04-26 08:40:35,20356
2020-04-26 08:45:34,20319
2020-04-26 08:50:35,20228
2020-04-26 08:55:34,20269
2020-04-26 09:00:36,20277
2020-04-26 09:05:34,20275
2020-04-26 09:10:34,20192
2020-04-26 09:15:34,20155
2020-04-26 09:20:34,20200
2020-04-26 09:25:34,20268
2020-04-26 09:30:35,20226
2020-04-26 09:35:34,20249
2020-04-26 09:40:35,20241
2020-04-26 09:45:35,20169
2020-04-26 09:50:35,20102
2020-04-26 09:55:34,20138
2020-04-26 10:00:34,20112
2020-04-26 10:05:34,20147
2020-04-26 10:10:35,20187
2020-04-26 10:15:35,20147
2020-04-26 10:20:35,20101
2020-04-26 10:25:35,20082
2020-04-26 10:30:35,20140
2020-04-26 10:35:34,20169
2020-04-26 10:40:34,20265
2020-04-26 10:45:35,20394
2020-04-26 10:50:34,20527
2020-04-26 10:55:34,20614
2020-04-26 11:00:34,20733
2020-04-26 11:05:35,20830
2020-04-26 11:10:34,20731
2020-04-26 11:15:34,20864
2020-04-26 11:20:34,21081
2020-04-26 11:25:34,21207
2020-04-26 11:30:34,21244
2020-04-26 11:35:35,21158
2020-04-26 11:40:35,21202
2020-04-26 11:45:34,21226
2020-04-26 11:50:35,21277
2020-04-26 11:55:35,21170
2020-04-26 12:00:34,21080
2020-04-26 12:05:34,21037
2020-04-26 12:10:35,21006
2020-04-26 12:15:34,20985
2020-04-26 12:20:35,21001
2020-04-26 12:25:34,20802
2020-04-26 12:30:35,20623
2020-04-26 12:35:35,20565
2020-04-26 12:40:34,20503
2020-04-26 12:45:34,20466
2020-04-26 12:50:34,20460
2020-04-26 12:55:35,20478
2020-04-26 13:00:34,20503
2020-04-26 13:05:34,20501
2020-04-26 13:10:34,20437
2020-04-26 13:15:35,20428
2020-04-26 13:20:34,20386
2020-04-26 13:25:34,20375
2020-04-26 13:30:35,20372
2020-04-26 13:35:35,20369
2020-04-26 13:40:35,20345
2020-04-26 13:45:34,20345
2020-04-26 13:50:34,20333
2020-04-26 13:55:34,20405
2020-04-26 14:00:34,20501
2020-04-26 14:05:35,20720
2020-04-26 14:10:34,20783
2020-04-26 14:15:34,20905
2020-04-26 14:20:34,20976
2020-04-26 14:25:34,20969
2020-04-26 14:30:34,20961
2020-04-26 14:35:35,21016
2020-04-26 14:40:34,21186
2020-04-26 14:45:34,21359
2020-04-26 14:50:35,21519
2020-04-26 14:55:34,21714
2020-04-26 15:00:34,21885
2020-04-26 15:05:34,22017
2020-04-26 15:10:34,22100
2020-04-26 15:15:35,22280
2020-04-26 15:20:34,22465
2020-04-26 15:25:34,22745
2020-04-26 15:30:35,22996
2020-04-26 15:35:34,23217
2020-04-26 15:40:35,23568
2020-04-26 15:45:34,23689
2020-04-26 15:50:34,23912
2020-04-26 15:55:35,24183
2020-04-26 16:00:34,24592
2020-04-26 16:05:34,25268
2020-04-26 16:10:34,25878
2020-04-26 16:15:35,26076
2020-04-26 16:20:35,26196
2020-04-26 16:25:34,26350
2020-04-26 16:30:35,26470
2020-04-26 16:35:35,26556
2020-04-26 16:40:35,26635
2020-04-26 16:45:34,26828
2020-04-26 16:50:34,26995
2020-04-26 16:55:35,27038
2020-04-26 17:00:34,27232
2020-04-26 17:05:35,27340
2020-04-26 17:10:34,27378
2020-04-26 17:15:34,27408
2020-04-26 17:20:34,27422
2020-04-26 17:25:35,27392
2020-04-26 17:30:35,27470
2020-04-26 17:35:36,27534
2020-04-26 17:40:34,27550
2020-04-26 17:45:34,27633
2020-04-26 17:50:34,27700
2020-04-26 17:55:34,27694
2020-04-26 18:00:35,27704
2020-04-26 18:05:34,27719
2020-04-26 18:10:34,27776
2020-04-26 18:15:34,27565
2020-04-26 18:20:34,27486
2020-04-26 18:25:34,27440
2020-04-26 18:30:35,27440
2020-04-26 18:35:34,27381
2020-04-26 18:40:34,27300
2020-04-26 18:45:34,27349
2020-04-26 18:50:35,27307
2020-04-26 18:55:35,27251
2020-04-26 19:00:34,27181
2020-04-26 19:05:34,27272
2020-04-26 19:10:35,27269
2020-04-26 19:15:35,27303
2020-04-26 19:20:34,27118
2020-04-26 19:25:35,27147
2020-04-26 19:30:35,27261
2020-04-26 19:35:34,27160
2020-04-26 19:40:35,27054
2020-04-26 19:45:34,27046
2020-04-26 19:50:34,27018
2020-04-26 19:55:34,27024
2020-04-26 20:00:35,27043
2020-04-26 20:05:34,27083
2020-04-26 20:10:34,27097
2020-04-26 20:15:34,27047
2020-04-26 20:20:37,26852
2020-04-26 20:25:34,26828
2020-04-26 20:30:34,26629
2020-04-26 20:35:35,26524
2020-04-26 20:40:35,26433
2020-04-26 20:45:34,26228
2020-04-26 20:50:35,26040
2020-04-26 20:55:34,25685
2020-04-26 21:00:35,25386
2020-04-26 21:05:34,25168
2020-04-26 21:10:34,25289
2020-04-26 21:15:35,24930
2020-04-26 21:20:34,24892
2020-04-26 21:25:35,24698
2020-04-26 21:30:34,24527
2020-04-26 21:35:34,24372
2020-04-26 21:40:35,24133
2020-04-26 21:45:34,23861
2020-04-26 21:50:34,23692
2020-04-26 21:55:34,23431
2020-04-26 22:00:34,23198
2020-04-26 22:05:34,23004
2020-04-26 22:10:34,22745
2020-04-26 22:15:34,22664
2020-04-26 22:20:35,22501
2020-04-26 22:25:34,22229
2020-04-26 22:30:35,21978
2020-04-26 22:35:34,21769
2020-04-26 22:40:35,21602
2020-04-26 22:45:35,21439
2020-04-26 22:50:34,21319
2020-04-26 22:55:34,21142
2020-04-26 23:00:35,21030
2020-04-26 23:05:35,20839
2020-04-26 23:10:34,20734
2020-04-26 23:15:34,20674
2020-04-26 23:20:34,20652
2020-04-26 23:25:34,20574
2020-04-26 23:30:35,20511
2020-04-26 23:35:34,20483
2020-04-26 23:40:35,20520
2020-04-26 23:45:34,20500
2020-04-26 23:50:35,20445
2020-04-26 23:55:34,20423
2020-04-27 00:00:34,20332
2020-04-27 00:05:34,20298
2020-04-27 00:10:34,20482
2020-04-27 00:15:35,20455
2020-04-27 00:20:34,20493
2020-04-27 00:25:35,20466
2020-04-27 00:30:36,20417
2020-04-27 00:35:34,20417
2020-04-27 00:40:34,20520
2020-04-27 00:45:35,20570
2020-04-27 00:50:35,20557
2020-04-27 00:55:34,20508
2020-04-27 01:00:34,20421
2020-04-27 01:05:35,20386
2020-04-27 01:10:34,20412
2020-04-27 01:15:35,20402
2020-04-27 01:20:34,20423
2020-04-27 01:25:35,20333
2020-04-27 01:30:34,20262
2020-04-27 01:35:34,20270
2020-04-27 01:40:35,20211
2020-04-27 01:45:34,20054
